node1,node2,Class Label
2777,4466,1
1015,4466,1
712,3824,1
3938,3824,1
58,3824,1
676,3824,1
1089,3271,1
3824,5048,1
21,2746,1
3119,21,1
303,4666,1
589,3409,1
1994,612,1
3192,5349,1
313,975,1
127,1355,1
5228,2540,1
2031,4366,1
1026,4366,1
39,4795,1
931,4795,1
4102,4795,1
4909,4795,1
4229,4795,1
5444,4795,1
433,4366,1
831,4795,1
490,4795,1
4018,4795,1
3967,4795,1
1503,4366,1
1423,4795,1
4246,4795,1
5182,4795,1
2368,4795,1
4125,4795,1
3417,4795,1
1416,4366,1
1123,4795,1
3707,4795,1
2273,4795,1
3927,4795,1
5269,4366,1
448,4795,1
2819,4795,1
737,4366,1
3353,4751,1
2487,4366,1
2326,518,1
2288,1315,1
3308,1315,1
5026,1970,1
112,4366,1
5085,1391,1
875,3430,1
997,1391,1
303,3430,1
2892,406,1
875,406,1
4404,459,1
5220,2661,1
4217,2661,1
448,2661,1
5283,3430,1
2550,4892,1
2149,4892,1
2056,4892,1
5417,3335,1
1104,3335,1
322,2150,1
205,2150,1
4778,3061,1
4909,2120,1
5021,2120,1
941,2120,1
712,3856,1
3532,3856,1
5404,3856,1
2368,5232,1
1259,4023,1
134,4023,1
2854,3219,1
2672,2559,1
405,1234,1
4976,734,1
5271,734,1
5054,734,1
1280,734,1
3568,2604,1
3759,2604,1
3481,2604,1
5011,2604,1
2152,2604,1
5132,1845,1
3728,525,1
3026,1290,1
3954,1410,1
1705,1377,1
2937,2801,1
2031,1198,1
663,525,1
5182,1198,1
1639,1198,1
77,1198,1
651,3249,1
862,3249,1
4180,525,1
4267,3685,1
651,525,1
1899,4545,1
3608,4545,1
3259,4545,1
1899,960,1
3608,960,1
3259,960,1
3732,2566,1
971,1244,1
2182,1244,1
915,1244,1
702,1244,1
418,1244,1
1898,1244,1
2118,1244,1
2158,1244,1
931,39,1
2552,39,1
2463,39,1
875,5081,1
5463,5462,1
3858,5462,1
19,1543,1
3754,5430,1
338,5430,1
1965,5430,1
4404,5430,1
4788,5430,1
1823,525,1
1400,5430,1
1374,5430,1
4655,5430,1
5430,3672,1
4226,5430,1
1253,5430,1
2809,5430,1
3693,5430,1
1316,525,1
4625,5430,1
4451,1977,1
4242,5394,1
2472,5394,1
314,2008,1
3969,3595,1
4162,3595,1
1308,3595,1
2156,3595,1
4235,910,1
3791,910,1
4890,910,1
4383,715,1
1089,416,1
5369,1060,1
4804,1060,1
3700,1060,1
3473,1060,1
3917,1060,1
3884,1060,1
1565,1060,1
3232,1060,1
713,1060,1
3393,1060,1
674,1060,1
4663,1060,1
1692,1060,1
1165,1060,1
1815,1060,1
963,2188,1
5236,892,1
371,4265,1
2552,371,1
3223,371,1
1659,4539,1
785,844,1
4813,5163,1
2672,1205,1
3732,3557,1
4046,2581,1
2368,4710,1
1077,4710,1
5429,2890,1
5233,2632,1
5495,2581,1
712,2289,1
2031,4311,1
1144,4311,1
4322,4311,1
134,4311,1
5274,2544,1
2182,2544,1
915,2544,1
702,2544,1
3141,2544,1
3471,1021,1
2852,1021,1
4881,1021,1
3451,1021,1
2373,1021,1
96,1021,1
426,1591,1
842,1591,1
3990,1591,1
842,1985,1
2746,3074,1
4635,4666,1
5263,1267,1
1650,1267,1
1628,2581,1
4255,2581,1
914,2927,1
4921,2927,1
3493,2371,1
5132,2581,1
303,2371,1
3183,2371,1
5155,1047,1
4818,1047,1
41,1047,1
2692,152,1
4007,152,1
1347,152,1
4046,3176,1
569,931,1
3917,931,1
2650,931,1
2725,4102,1
1029,4909,1
779,4909,1
991,4909,1
3931,1997,1
3814,4909,1
4926,4909,1
947,1997,1
3051,2903,1
5213,2494,1
5009,2494,1
2850,2494,1
2852,2494,1
795,1997,1
4246,2494,1
1243,2494,1
2453,2494,1
577,2494,1
3532,2494,1
2948,2494,1
1173,2494,1
4269,2494,1
5221,2494,1
1280,2494,1
1623,2494,1
3972,2494,1
1106,2494,1
3243,2494,1
4822,1997,1
224,2494,1
3216,2494,1
4923,852,1
298,2918,1
5222,1997,1
5235,2918,1
1344,410,1
1440,3509,1
4003,3509,1
5137,4666,1
543,1997,1
4003,1440,1
2934,1323,1
1983,3123,1
3493,3123,1
1422,4395,1
2671,665,1
1657,70,1
5417,5092,1
1793,3705,1
1527,3705,1
875,3705,1
3866,3705,1
1348,3705,1
2961,234,1
5444,4229,1
3798,4229,1
730,4229,1
5086,4229,1
254,4229,1
1284,4229,1
4229,3184,1
3184,5444,1
658,1689,1
3798,712,1
4477,712,1
4576,712,1
345,712,1
514,5056,1
5170,712,1
4429,712,1
2373,712,1
822,712,1
1925,712,1
4809,712,1
384,5056,1
3304,5236,1
4363,5063,1
4304,4025,1
652,4025,1
940,2937,1
712,5056,1
652,2937,1
3499,2937,1
786,5056,1
4495,4922,1
5311,2734,1
5000,4913,1
1466,4913,1
3547,4913,1
5240,4913,1
3367,4913,1
867,4824,1
5399,3553,1
2091,2442,1
1130,4314,1
842,34,1
4851,3348,1
2372,3348,1
2368,3348,1
1503,3348,1
1416,3348,1
5380,3348,1
737,3348,1
634,3031,1
2372,4325,1
1503,4325,1
2372,4851,1
1503,4851,1
737,4851,1
3969,2499,1
4139,2499,1
5248,2499,1
2848,2499,1
4427,777,1
2228,5094,1
4318,849,1
5324,849,1
4595,4998,1
2672,4998,1
2963,4022,1
313,4022,1
889,4022,1
3536,814,1
3820,814,1
5381,3567,1
1346,3677,1
738,1141,1
2963,3943,1
2249,3943,1
4246,3943,1
4398,3943,1
313,3943,1
4404,3754,1
2450,2609,1
4013,1891,1
4070,2879,1
5086,71,1
4495,1296,1
1173,1141,1
1573,841,1
4408,3798,1
3938,3798,1
3798,58,1
3798,676,1
3493,3798,1
1936,3798,1
1823,3798,1
4111,3798,1
3216,3798,1
1958,3346,1
1657,3346,1
4476,3346,1
2224,3346,1
4645,3346,1
159,3346,1
204,3346,1
3481,3568,1
5011,3568,1
2152,3568,1
3481,3759,1
5011,3759,1
5126,507,1
3455,5181,1
379,792,1
2149,792,1
4932,792,1
1129,792,1
431,4068,1
1385,1575,1
3536,1385,1
3050,2402,1
3536,2402,1
2934,3767,1
2672,3767,1
1812,4182,1
3424,4182,1
1716,4182,1
2940,1334,1
4182,232,1
3424,232,1
3662,4513,1
3302,4513,1
2218,4513,1
3591,4513,1
1138,232,1
1454,4578,1
5325,1101,1
186,1101,1
2038,1101,1
1716,232,1
2368,4110,1
4404,1430,1
4,1430,1
3589,5442,1
5348,5442,1
3093,232,1
100,2031,1
533,2031,1
5380,2031,1
3596,2031,1
134,2031,1
4062,2031,1
737,2031,1
5066,2031,1
4307,2031,1
282,1026,1
948,1026,1
4703,1026,1
1416,1026,1
134,1026,1
737,1026,1
1247,1026,1
4307,1026,1
4420,1026,1
4182,2710,1
4670,1026,1
385,1026,1
379,2348,1
3424,2710,1
1165,5303,1
4180,1704,1
10,2579,1
2247,780,1
309,780,1
780,3751,1
780,3668,1
309,5286,1
3554,5286,1
1893,781,1
1716,2710,1
380,3576,1
3149,3576,1
4245,2849,1
1229,2849,1
2186,2849,1
4518,5158,1
1077,5158,1
3927,5158,1
3591,5158,1
1125,206,1
1617,206,1
1529,4294,1
1089,1903,1
2058,1903,1
2832,3227,1
4168,480,1
4854,4905,1
4899,3726,1
710,4576,1
1035,4576,1
2361,1252,1
4757,1252,1
2934,3298,1
3917,2760,1
4611,2760,1
4100,2760,1
1320,2760,1
1445,2760,1
1720,2760,1
4979,1287,1
3350,5325,1
3063,5325,1
4873,5325,1
1058,5091,1
3969,5431,1
4162,5431,1
1308,5431,1
3867,5431,1
3849,4077,1
2324,4077,1
1259,4077,1
4441,4077,1
3143,4077,1
1663,4077,1
1089,4077,1
2704,4077,1
3415,4077,1
2650,4077,1
1100,4077,1
4499,4077,1
933,4180,1
3341,4180,1
1871,4180,1
4182,4427,1
3322,4180,1
3044,1690,1
3536,2925,1
3424,4427,1
136,2467,1
2086,2467,1
3985,2467,1
938,2467,1
3489,2467,1
1953,894,1
5210,894,1
74,4079,1
1138,4427,1
169,4079,1
1716,4427,1
828,1793,1
164,1793,1
357,1793,1
4411,1793,1
1066,1793,1
4085,1802,1
4981,5026,1
3093,4427,1
3474,831,1
768,831,1
3917,831,1
3634,831,1
1618,831,1
4525,831,1
777,830,1
3971,831,1
2816,1122,1
2267,1122,1
1567,1122,1
3881,1122,1
5206,1122,1
4491,1122,1
3380,2954,1
2796,2954,1
1084,3982,1
1417,3982,1
3308,3982,1
3136,345,1
3708,345,1
1417,345,1
10,345,1
321,3841,1
1598,121,1
2692,1179,1
4007,2692,1
205,322,1
2437,2832,1
5213,651,1
3969,651,1
4478,651,1
1058,2725,1
5220,2725,1
673,2725,1
2980,2725,1
2474,2725,1
108,2725,1
5470,389,1
5483,389,1
298,2855,1
4957,2855,1
4682,1987,1
1217,1987,1
3420,1987,1
3473,5369,1
1859,5369,1
3884,5369,1
1565,5369,1
674,5369,1
2371,2743,1
1565,4804,1
3473,3700,1
4874,3700,1
3884,3700,1
1565,3700,1
3679,1167,1
3969,2961,1
1347,4093,1
4255,2321,1
1318,550,1
2666,2713,1
3253,3882,1
5016,1167,1
126,5344,1
3424,1812,1
1716,1812,1
4176,4713,1
2650,2781,1
3534,544,1
4417,1167,1
1965,2835,1
1986,2835,1
5248,2835,1
2835,1809,1
130,1167,1
3179,2835,1
4625,2835,1
1389,2835,1
2216,5164,1
485,695,1
399,695,1
4392,695,1
1429,695,1
3561,695,1
2149,695,1
3917,695,1
3634,695,1
3029,695,1
4995,695,1
1881,695,1
1711,695,1
3081,695,1
1256,695,1
4123,695,1
3561,399,1
3917,399,1
2650,399,1
555,2805,1
1477,2805,1
3958,2805,1
3190,2805,1
2846,2805,1
4326,1167,1
3577,2805,1
3684,2805,1
4150,2805,1
3110,2805,1
907,2805,1
775,3464,1
1171,1572,1
5243,3959,1
2982,4508,1
865,1167,1
313,2963,1
58,4257,1
676,4257,1
2868,4257,1
3529,295,1
3849,1058,1
1582,1058,1
1259,1058,1
3257,2233,1
2970,4981,1
3849,1144,1
4486,1144,1
750,1144,1
2454,1144,1
1431,1144,1
3835,1144,1
1857,1144,1
798,1144,1
2060,1144,1
344,1144,1
3417,1144,1
4957,1167,1
1372,1144,1
3669,1144,1
3999,1144,1
948,1144,1
1646,1144,1
2887,1144,1
1180,1144,1
1904,1144,1
4703,1144,1
657,1144,1
1456,1144,1
1416,1144,1
1826,1144,1
5493,1144,1
4308,1144,1
1496,1144,1
2487,1144,1
5414,1167,1
2162,1144,1
216,1144,1
1435,1144,1
4307,1144,1
2870,1144,1
5436,1144,1
5227,1167,1
2877,1511,1
1099,2007,1
2797,2007,1
4468,2007,1
580,1099,1
2638,1099,1
2797,1099,1
4468,1099,1
2852,3471,1
2632,2233,1
3451,3471,1
2373,3471,1
449,3471,1
2140,338,1
4139,338,1
5280,338,1
4027,4404,1
1922,1167,1
1664,1167,1
1480,1296,1
396,1296,1
217,782,1
803,782,1
5089,782,1
3334,91,1
1245,2934,1
1886,2934,1
4607,2934,1
1956,2934,1
3366,2934,1
2324,2934,1
4957,2934,1
4548,2233,1
1763,2934,1
1503,2934,1
32,2934,1
5227,2934,1
1000,2934,1
1160,2934,1
1926,1649,1
653,1649,1
1956,1649,1
2372,1649,1
4957,1649,1
3350,1649,1
5414,1649,1
32,1649,1
5227,1649,1
2542,1649,1
3166,1649,1
737,1649,1
3633,1649,1
2374,1649,1
737,914,1
4474,2621,1
2593,1967,1
2570,1967,1
2429,516,1
5398,2450,1
5233,2233,1
1245,1886,1
306,1245,1
2453,1245,1
2735,865,1
4139,1965,1
1965,3818,1
2401,1965,1
3179,1965,1
2470,2247,1
4533,2247,1
2702,3626,1
214,3849,1
2368,3849,1
100,3849,1
1259,3849,1
3591,3626,1
431,3849,1
4341,3849,1
4051,3849,1
2941,3626,1
4745,1582,1
3028,2684,1
623,3626,1
217,128,1
3480,128,1
4768,128,1
3293,3626,1
494,128,1
879,128,1
2800,128,1
3947,3626,1
3493,806,1
2807,3626,1
4414,3626,1
1465,3626,1
1129,4016,1
689,4016,1
869,3626,1
3117,490,1
5380,490,1
3022,3626,1
2474,2770,1
1788,4891,1
1927,352,1
2114,352,1
2469,352,1
534,352,1
2526,352,1
1525,3626,1
2139,352,1
379,419,1
2358,419,1
4441,419,1
3101,3626,1
585,419,1
4165,419,1
5019,419,1
400,419,1
1508,419,1
5014,419,1
1381,419,1
1345,3626,1
1185,419,1
2843,419,1
1497,419,1
5020,419,1
1846,419,1
1516,419,1
2981,419,1
2511,419,1
2933,3626,1
2883,419,1
5144,419,1
1049,419,1
1009,419,1
555,379,1
2358,379,1
1541,379,1
3992,3626,1
306,1886,1
3687,3626,1
363,1886,1
1702,711,1
903,3626,1
1869,711,1
2143,711,1
3130,753,1
765,3626,1
1776,1042,1
3979,1042,1
3487,1042,1
828,1042,1
4597,1042,1
2449,1042,1
1135,685,1
2420,4456,1
3279,2555,1
1007,2555,1
2131,3626,1
5243,4391,1
1223,4391,1
94,1029,1
2463,1029,1
380,1029,1
4813,1029,1
4322,1029,1
3978,1029,1
4925,1029,1
4063,2233,1
3154,3626,1
5168,1029,1
3834,1029,1
5243,1616,1
1212,3626,1
3783,1616,1
533,1616,1
2758,1616,1
5333,4379,1
5109,4379,1
4459,1856,1
4523,3626,1
569,3624,1
1776,1527,1
314,1527,1
5086,1527,1
433,4018,1
5049,4018,1
5182,4018,1
2368,4018,1
953,2359,1
2676,3626,1
413,757,1
731,757,1
4256,3626,1
3481,5146,1
1503,1788,1
134,1788,1
2501,4927,1
2592,3626,1
4930,3994,1
1062,3994,1
3144,3626,1
5466,3994,1
984,3994,1
5071,3994,1
766,262,1
2436,262,1
4795,3626,1
1118,4607,1
3465,4607,1
2661,3626,1
875,3192,1
4148,3192,1
4472,3192,1
1066,3192,1
4229,3626,1
3425,443,1
948,4486,1
2493,4627,1
34,3626,1
5493,750,1
1061,3214,1
3356,1573,1
1055,2978,1
1122,3626,1
4487,4931,1
1144,3626,1
1820,830,1
812,830,1
2368,830,1
885,830,1
1659,3626,1
4051,830,1
4499,830,1
3216,830,1
3662,3626,1
4398,2444,1
4376,2444,1
2302,2444,1
1061,4583,1
1857,3626,1
1475,2836,1
2650,2836,1
5302,5009,1
4298,4943,1
2368,3626,1
4778,4432,1
3783,4432,1
5255,4432,1
800,3629,1
344,3626,1
448,2328,1
1817,3342,1
4921,3342,1
3548,3342,1
3417,3626,1
2385,1959,1
3540,1959,1
4537,1959,1
4792,3626,1
1276,3626,1
453,3626,1
1443,4957,1
4778,3626,1
1443,107,1
4857,1443,1
5086,3626,1
1817,3626,1
5389,1592,1
3043,2466,1
5075,2466,1
1666,89,1
5079,89,1
293,89,1
1462,89,1
1902,4305,1
3967,1776,1
5182,1776,1
3738,1776,1
3869,1776,1
2463,1776,1
3927,1776,1
4649,3626,1
1776,1004,1
3719,3626,1
2672,1633,1
5493,3006,1
657,3626,1
134,940,1
2439,3626,1
4404,1926,1
1926,4957,1
1926,2428,1
4404,1858,1
1269,1187,1
4893,3626,1
4424,3300,1
3090,887,1
2948,5321,1
945,5321,1
5000,827,1
1466,827,1
1726,827,1
1617,3626,1
4864,827,1
1118,827,1
2057,827,1
2876,827,1
2649,827,1
2121,827,1
519,827,1
5240,827,1
988,827,1
1407,827,1
3782,827,1
2590,827,1
4866,827,1
5335,827,1
5440,827,1
2474,3626,1
1018,5000,1
3969,5000,1
2649,5000,1
2265,5000,1
5125,3626,1
1253,5000,1
1348,267,1
453,1927,1
2982,1927,1
4053,1927,1
3626,3937,1
1927,726,1
4556,3626,1
3791,3787,1
4890,3787,1
1018,1466,1
3969,1466,1
1299,1466,1
2265,1466,1
1253,1466,1
4575,3626,1
2368,2361,1
1348,4773,1
4778,60,1
2487,60,1
5306,2757,1
3239,4991,1
3535,548,1
5317,3109,1
580,3109,1
2638,3109,1
66,3109,1
2878,1520,1
1546,278,1
702,5274,1
3141,2182,1
3547,1018,1
4826,1187,1
4,4328,1
5240,4328,1
4,1726,1
821,1726,1
1726,2876,1
1726,5240,1
2395,1726,1
281,1726,1
1407,1726,1
1327,1726,1
1197,1726,1
2902,1726,1
392,1726,1
4695,4446,1
1619,3147,1
2852,3226,1
1217,3226,1
96,3226,1
100,1620,1
2463,1620,1
4307,1620,1
3302,3662,1
2475,3662,1
5180,2691,1
639,653,1
2857,1187,1
5046,4446,1
107,4160,1
4787,4160,1
4053,4160,1
4655,4404,1
5473,4404,1
239,4404,1
3958,3605,1
1541,3605,1
3684,3605,1
4670,1394,1
1426,429,1
3265,4594,1
5116,632,1
1170,632,1
142,4088,1
4914,1187,1
4374,3702,1
1438,3702,1
2354,4196,1
2663,4196,1
4935,4906,1
4449,4438,1
3593,4438,1
4451,4206,1
4497,5078,1
2672,5078,1
2426,1761,1
4595,4319,1
1223,3969,1
4864,3969,1
3366,3969,1
1118,3969,1
2523,1761,1
2057,3969,1
1673,3969,1
5172,3969,1
2876,3969,1
2649,3969,1
2121,3969,1
4177,3969,1
5240,3969,1
3327,3969,1
988,3969,1
1250,3969,1
1407,3969,1
5221,3969,1
2666,3969,1
3782,3969,1
2590,3969,1
4866,3969,1
5335,3969,1
2902,3969,1
4208,1761,1
4928,3969,1
576,3969,1
5440,3969,1
1634,3969,1
902,3969,1
1525,1187,1
4124,1761,1
4864,4162,1
1118,4162,1
2121,4162,1
1701,4162,1
988,4162,1
3782,4162,1
614,4162,1
5456,5085,1
217,5085,1
3228,5085,1
1477,555,1
3190,555,1
3577,555,1
3117,3669,1
3117,5381,1
3117,898,1
1542,3117,1
1284,3117,1
3117,931,1
3117,3932,1
4873,186,1
2038,186,1
4595,1691,1
4957,1740,1
4472,1740,1
2412,1740,1
1740,4053,1
2368,3967,1
4398,3967,1
5172,3967,1
314,2537,1
2426,3504,1
5302,2537,1
448,94,1
2744,94,1
2523,3504,1
2368,2610,1
3669,2610,1
1348,2610,1
310,3090,1
2913,3090,1
5415,3090,1
2329,3090,1
4915,3369,1
4656,3369,1
58,314,1
577,314,1
676,314,1
1040,314,1
5170,314,1
1274,314,1
3211,314,1
4429,314,1
3216,314,1
1870,1429,1
3476,1187,1
5366,1203,1
5348,4415,1
946,779,1
1005,1096,1
1546,1025,1
2877,1969,1
1077,1969,1
3989,1969,1
1720,1969,1
4584,3698,1
2995,3698,1
561,411,1
1580,4734,1
1993,4734,1
945,4734,1
2521,4734,1
3156,4734,1
1289,4997,1
3301,3508,1
1570,3508,1
1339,3508,1
3990,3508,1
2022,3508,1
5207,3508,1
2645,3508,1
4870,226,1
2453,4595,1
1142,4595,1
3583,4595,1
1623,4595,1
2718,226,1
5404,4595,1
1478,4595,1
2928,4595,1
4818,4595,1
271,226,1
5474,4595,1
2046,4595,1
356,4595,1
1000,4595,1
307,4595,1
3851,4595,1
765,1187,1
514,3831,1
4595,4832,1
307,4698,1
2758,3356,1
4957,3831,1
4,2172,1
4195,1431,1
37,5220,1
661,5220,1
5220,4649,1
5447,3831,1
5220,984,1
4989,5220,1
3239,3902,1
195,3902,1
4398,673,1
4874,673,1
2474,673,1
1052,5362,1
2513,673,1
405,2746,1
2629,2422,1
2277,1910,1
4129,517,1
2131,1187,1
4874,1131,1
3301,842,1
4,2377,1
919,2377,1
1425,2377,1
662,2377,1
3946,2377,1
2633,5196,1
545,2901,1
3649,2901,1
2817,836,1
4970,2219,1
3059,5243,1
5301,5243,1
3708,5243,1
1497,5243,1
4759,5243,1
1189,5243,1
1473,1658,1
4778,3444,1
2848,3444,1
1663,3444,1
5127,1187,1
1658,5304,1
732,3444,1
4696,3444,1
3444,2198,1
4812,3444,1
4537,1318,1
3564,1658,1
2650,4498,1
3643,2345,1
501,1149,1
2671,3977,1
1384,1658,1
2904,559,1
1542,559,1
2650,559,1
2568,559,1
1299,4763,1
4240,1658,1
901,4763,1
3547,1299,1
3367,1299,1
3401,1299,1
1299,2745,1
1226,1811,1
2545,1811,1
2938,1811,1
320,1811,1
5176,1811,1
2290,1811,1
3274,1811,1
1811,42,1
2516,309,1
4069,309,1
3903,1662,1
1462,3732,1
5270,3904,1
3709,3481,1
4496,3481,1
645,3481,1
4792,3481,1
1817,3481,1
217,3481,1
2825,3481,1
362,3481,1
1304,3481,1
833,3481,1
4107,3481,1
1295,3481,1
1564,3481,1
100,2910,1
431,3279,1
4122,1545,1
2130,1545,1
3385,4875,1
271,3483,1
134,3835,1
1304,5366,1
4682,3483,1
2498,5011,1
5315,1400,1
1497,3483,1
5280,1400,1
2443,5156,1
171,3938,1
5302,405,1
3366,2501,1
1118,2501,1
4139,2501,1
1374,2501,1
1425,2501,1
2121,2501,1
1407,2501,1
2666,2501,1
3782,2501,1
4309,2501,1
529,2501,1
3946,2501,1
1712,2501,1
4271,2501,1
1634,2501,1
2709,2501,1
4105,5099,1
681,2501,1
3018,2501,1
1043,2501,1
1118,1308,1
2057,1308,1
2121,1308,1
2666,1308,1
3782,1308,1
3972,2850,1
2650,3561,1
58,3864,1
999,3864,1
4156,3864,1
4523,1187,1
3699,3864,1
2299,3864,1
1052,168,1
3955,168,1
4235,2852,1
3451,2852,1
4953,2852,1
3233,158,1
826,158,1
821,471,1
2672,219,1
2650,4369,1
4776,4369,1
4437,5070,1
2036,5070,1
1309,5070,1
4255,5070,1
5132,5070,1
4363,5070,1
1139,5070,1
760,2140,1
4322,2140,1
5429,1874,1
3972,4235,1
10,4235,1
4139,3366,1
1986,3366,1
3669,3366,1
1250,3366,1
4553,3366,1
3460,3366,1
3179,3366,1
1599,4886,1
1655,5192,1
821,4,1
2876,4,1
519,4,1
5256,4,1
281,4,1
783,4,1
1197,4,1
1300,3205,1
4915,3205,1
4656,3205,1
4795,1187,1
3708,810,1
1118,3058,1
3782,3058,1
2739,2731,1
3494,2731,1
4398,4246,1
453,4246,1
5302,4246,1
4198,4246,1
3563,4246,1
1857,1814,1
134,1814,1
1883,3514,1
107,4393,1
1360,58,1
1936,58,1
1823,58,1
1316,58,1
3699,58,1
4659,706,1
2690,706,1
2513,706,1
1062,4930,1
2170,289,1
4935,336,1
2038,933,1
2372,4846,1
2372,4496,1
2960,4617,1
5449,4617,1
5449,2960,1
5449,2546,1
3470,3983,1
402,1264,1
4204,1264,1
3467,1264,1
1714,1264,1
3815,1264,1
4890,1264,1
5228,4202,1
3493,1243,1
1598,1243,1
1123,2354,1
3450,2354,1
1703,2354,1
4995,2149,1
2923,2149,1
671,2149,1
3438,2149,1
394,2149,1
2031,1187,1
2722,2149,1
3493,999,1
3699,999,1
1115,3604,1
1883,3604,1
4375,3604,1
5312,270,1
217,2453,1
3493,2453,1
1848,2453,1
2453,2102,1
2682,2453,1
3884,3473,1
1565,3473,1
3266,4736,1
5067,4736,1
156,4923,1
768,4274,1
1844,4274,1
4629,4274,1
982,594,1
2672,594,1
4139,5172,1
5451,4139,1
217,4139,1
1407,4139,1
1026,1187,1
4508,2963,1
1043,4139,1
4271,1374,1
1786,1857,1
214,1857,1
1372,1857,1
4590,1857,1
657,1857,1
1416,1857,1
1570,1786,1
5469,1786,1
4045,1786,1
5238,1786,1
4259,1786,1
5046,605,1
2498,605,1
2222,605,1
4282,1696,1
1541,1477,1
5132,5134,1
2252,1657,1
5238,1657,1
4307,1657,1
1329,1657,1
5493,1769,1
1347,5364,1
4445,5364,1
1906,5364,1
1144,1187,1
2028,768,1
453,768,1
1881,768,1
671,768,1
768,3696,1
1646,3692,1
2878,3692,1
2218,3302,1
3591,3302,1
5384,4474,1
2945,4474,1
2672,3069,1
1259,2324,1
684,78,1
490,1187,1
2368,5182,1
4398,5182,1
4534,5182,1
383,5182,1
4095,5182,1
380,5182,1
533,5182,1
448,5182,1
3548,5182,1
515,5182,1
730,3958,1
3577,3958,1
3684,3958,1
4150,3958,1
1771,3958,1
2590,5455,1
2368,4125,1
1475,2368,1
1123,2368,1
4742,2368,1
448,2368,1
3394,2368,1
393,2368,1
3538,2368,1
5310,2368,1
3235,2034,1
4598,5065,1
1540,2230,1
3399,2230,1
3643,2230,1
1486,2476,1
3046,1972,1
990,1194,1
4947,1194,1
2334,2806,1
3117,1187,1
1055,950,1
3378,950,1
875,2813,1
1730,2813,1
2672,2614,1
2672,2844,1
2976,4459,1
3208,2593,1
1741,5492,1
1881,3917,1
1605,3917,1
671,3917,1
3438,3917,1
4815,3917,1
522,3917,1
1490,3917,1
1896,4437,1
5040,4437,1
2054,2656,1
2625,2656,1
2054,1896,1
2625,1896,1
2625,2054,1
3867,2057,1
3634,1824,1
2060,798,1
2650,798,1
4308,798,1
3348,4912,1
1284,798,1
2244,3880,1
2001,3880,1
1038,560,1
2443,560,1
2097,3580,1
2638,3104,1
2758,2036,1
1040,1635,1
4129,4188,1
5467,1091,1
496,1084,1
3979,1084,1
3487,1084,1
1655,1084,1
4163,1084,1
3030,3897,1
2672,3897,1
4035,3897,1
2564,4487,1
3985,136,1
4384,136,1
3233,875,1
217,875,1
2812,875,1
1999,875,1
4411,875,1
1492,875,1
1066,875,1
1725,875,1
1335,4746,1
4842,3808,1
700,3808,1
3693,3818,1
3179,3818,1
3818,324,1
1522,3179,1
134,3803,1
580,2060,1
2650,2060,1
4308,2060,1
4122,4649,1
3493,577,1
3417,344,1
948,344,1
1180,344,1
657,344,1
4463,344,1
2487,344,1
948,3417,1
1646,3417,1
2887,3417,1
1180,3417,1
657,3417,1
4463,3417,1
134,3417,1
2487,3417,1
1718,3417,1
2436,4424,1
3791,1923,1
4890,1923,1
2570,885,1
4051,2570,1
4816,2570,1
2904,2570,1
936,2570,1
1348,2570,1
1800,36,1
1199,1586,1
1055,676,1
2868,676,1
3216,676,1
3810,3301,1
3990,3301,1
4031,4685,1
785,2244,1
2174,1806,1
453,4398,1
3232,4398,1
4340,4398,1
4925,4398,1
4759,4398,1
1837,4398,1
2159,1125,1
1617,1125,1
2653,5453,1
1598,4496,1
5132,4496,1
1482,4598,1
4460,645,1
1482,645,1
1482,4792,1
5413,5312,1
84,5312,1
380,4534,1
1621,4430,1
3633,4430,1
3669,1187,1
4828,2778,1
2672,2522,1
2672,4261,1
73,4566,1
73,3256,1
3236,2028,1
1809,1986,1
953,1986,1
2401,1986,1
3179,1986,1
4039,1986,1
3768,4243,1
2072,4243,1
4129,4243,1
657,1372,1
2677,1372,1
5412,1372,1
2487,1372,1
4778,4585,1
4282,4174,1
720,919,1
662,919,1
4282,919,1
3018,919,1
4130,1730,1
1487,1730,1
